Tree_ID,Easting,Northing,first_year,nests_at_first
5124bb67b1d1,520954,172241,2016,8
51261df0d704,521166,174091,2014,8
512a087f1d85,521184,173113,2020,4
512c2ce48b88,520716,172366,2014,3
513724071f19,521271,172797,2015,3
5150c4c73d3f,519308,172786,2016,2
515dfc3ab342,519449,171727,2017,20
51767d4eec21,519493,172004,2018,3
51789d8dab02,521090,172304,2015,12
517aa519690a,518977,172172,2016,4
518328b891ff,519787,171368,2020,1
51839cb930d9,519625,172882,2015,4
519b33c5efaa,519454,173651,2015,1
519f9b7a993a,519354,170620,2013,3
51aa07cff75c,519406,170764,2014,2
51adcbf8a697,519455,170767,2014,4
51c7f1dd8971,520814,172622,2014,2
51cb2f8b5015,518367,172776,2016,1
51e90e56205f,519450,173851,2019,2
51f6e5477bc2,520664,173378,2020,1
51fe8875cd55,519463,173664,2020,4
5200e2b2dffb,518989,172114,2017,6
521049304739,519712,171388,2014,3
521664304a09,519251,172014,2018,19
5224775a3c42,519073,172159,2018,6
523124d7d571,521351,173472,2014,20
523b43e3acd4,519440,173647,2019,2
527d2e919211,519142,170829,2017,1
5284603725b6,519869,173667,2019,9
5295ab5f8618,518744,172345,2016,4
529dce096ba9,520429,172649,2014,2
52a78839bb71,519412,173976,2020,4
52b38a1c8bc3,521351,172489,2019,2
52bc2b96e548,520792,173223,2018,7
52c08dc5bc56,519910,171868,2020,1
52c6d3611839,520227,172717,2016,1
52cbd6a94666,519717,172875,2013,1
52d0a3a9355a,519548,173452,2017,10
52d0d5f35f1b,519620,172926,2015,2
52d206af011c,519005,173772,2015,1
52dcd5dbf697,521313,172875,2015,1
52f10a476d77,519559,172748,2016,2
52fe3aa11c0f,519827,173904,2015,4
530191117b3d,518975,171260,2013,9
53176d863f09,519653,171740,2014,4
53197b2e758e,520676,172616,2013,1
531a1cde4d3c,519393,172847,2020,1
531ab8a2989c,521321,172348,2016,1
53300feddc84,519605,171164,2015,7
5355918a7193,519521,172697,2020,2
53752403d87f,519907,172001,2014,1
5385ea54d846,519109,172084,2017,13
538b23766553,519742,173492,2015,5
538d20df0da2,519205,174022,2013,1
539152d57468,521014,172232,2016,6
53965783f187,519211,174033,2013,1
53b24b456ef0,518392,173404,2014,1
53b88b53020a,519609,171632,2016,1
53c31fa589c6,518766,174022,2013,1
53cb6aef1b5d,518544,172762,2014,2
53ceb1308de2,520519,173995,2013,20
53d6a483b252,519360,171004,2015,1
53dafdcece73,519590,171681,2017,2
53e46fd384c2,520242,171762,2019,4
53e7e4fec6b4,520359,174315,2013,2
53ec4ebd4614,518637,173603,2019,3
53ed9eab21f2,519353,171008,2015,2
53f15757ceac,520108,174168,2013,1
53fe71e4e475,520105,172491,2017,8
5417a65a7f27,519820,173908,2020,1
541c5eb038ab,519564,171591,2014,1
542050e7ca64,520641,173537,2017,36
54208d3b292d,519021,172593,2019,14
5429994e651d,519325,171823,2016,43
542c57df87fb,518973,171286,2013,5
54333c873fd9,519159,171718,2015,1
543cc36388d5,519843,171335,2014,9
5441ee3f4078,520109,171490,2015,23
54444c9ebd9d,521010,173594,2013,3
54526173c1c6,521117,172680,2016,8
546a9727b229,519738,172045,2015,1
546cf187df4e,519806,173911,2020,1
5475d8cec150,518909,172814,2020,1
54811b3577ae,520637,172608,2014,24
5483a7963c95,518701,172769,2020,1
5488bad8590c,519052,172263,2017,12
548a0eb46626,520831,173556,2013,1
548c9e5c5a46,519533,171667,2017,29
548f703a8c81,521275,172534,2020,17
549314d98f34,519100,171338,2014,7
54950caa5a73,519392,170776,2014,8
549a2b4f8549,520058,173545,2014,4
54a9385fed31,519860,171998,2014,1
54b2261bbe3f,519890,172023,2015,1
54b379a59856,521383,173347,2018,2
54b52a214e87,519120,172021,2017,11
54d9ecfa8823,520609,173405,2020,3
54eaf8121fd9,520260,173221,2016,2
54f9f6235768,519621,171149,2014,4
550ea465c8d4,521247,173409,2014,13
552d26d2077b,520511,174014,2013,8
552ddcbf07cc,519082,171055,2017,1
553af3fd1252,520761,173525,2017,10
553bf444b21d,520480,171664,2014,1
554323609d77,521183,173258,2014,2
55503e850e47,519828,171697,2016,2
556db74fd951,519733,171488,2013,1
557022ce065b,519559,172622,2014,5
558a29ffcb79,518589,173175,2016,1
558ee7f91597,519519,171654,2016,1
5594aa2b9cb3,519943,172469,2014,7
55b18b76465b,519682,171013,2019,3
55b430b69a41,519983,173426,2015,10
55c632cfa541,521175,174093,2013,2
55ca304a0e45,520724,172145,2018,36
55dfcc10717e,519751,173440,2015,4
55e77db60924,520524,173435,2013,3
55f5b11373fe,519120,170797,2019,4
560490fa297a,518667,172618,2019,12
5609bc76a5f8,519564,171095,2019,3
5619c805529a,518598,172667,2014,3
5629ff13e76c,519580,170850,2013,1
5643b52abfea,520663,173772,2013,6
5649fc04499d,521131,172298,2015,10
564abc8770d7,519777,171741,2015,1
56599dbba3b4,519702,172864,2013,2
566726571019,519979,172064,2015,1
566fdb5b9b75,519393,174393,2013,1
567da33d2cb1,520823,174275,2013,5
568245bfb583,521343,173459,2013,2
56865a9f922b,519104,172142,2018,10
5688dd31d2b5,519153,172562,2014,3
568d955254eb,519901,173814,2014,2
5692caccdf29,519144,171882,2014,3
569f8fd3c3cb,519202,172023,2018,29
56a0db3a1d23,519849,171828,2014,1
56a2e78eca8f,518687,172930,2019,8
56a693417f22,521279,172417,2016,2
56aef9a11892,520053,172745,2017,2
56b220132579,521218,173562,2018,3
56bb3b655d08,518576,172710,2014,7
56c38a43ce9a,521281,172846,2016,3
56cd88f5bc6f,520891,172700,2014,5
56d8c9c615f4,519084,172067,2017,1
56de46bb40ce,519585,172073,2015,2
56f0f37a0087,519842,174012,2013,1
56f7faa14c67,519853,173795,2018,4
5702c9bbef49,520058,173578,2013,1
570908489cd8,519438,170779,2014,3
571f107e3750,519433,173403,2015,5
57201f77e783,519381,172570,2019,11
57306c4147c3,520000,171420,2018,12
57307fd2ab43,518906,172397,2016,4
57404f4ab2df,520059,173348,2017,21
57455b4341c5,519438,173613,2016,7
57482a4e466d,521114,172196,2020,2
576e31884ab0,520595,173292,2020,1
5772cb3f7452,519316,171818,2016,8
578dfbaabeed,519351,173775,2015,1
579711010941,519117,171994,2015,6
579d5cfca494,518474,172786,2015,38
57bea855ab8f,519933,171844,2017,3
57c21343434d,521274,173592,2014,34
57c745af3bb3,520399,173286,2020,5
57c90bc7e2ca,520034,171806,2019,2
57d955161839,520796,172610,2014,8
57dab5bd97a9,520847,172378,2020,1
57e3a55251ba,519503,174129,2019,4
57e638c33637,519277,170518,2013,6
5801c3aa4d35,520040,172536,2015,5
580a50d1c626,518680,173076,2015,1
581561997031,519086,170902,2013,4
5821ed428d9c,519273,174224,2020,1
5829f65b0643,518723,172479,2016,7
582cc85fa3a5,519926,173401,2018,7
5834f2bc7a60,519491,171135,2018,1
584945a0f8bb,519195,170640,2014,2
5850fc252ef1,519138,172562,2016,2
586ebf7812b3,519012,171199,2014,11
5871806b89d7,520271,173951,2013,2
5878c3029189,519254,172682,2014,3
587b17a66940,519747,172000,2015,3
5888575cd5aa,521275,172529,2016,7
589061295614,520705,172238,2017,48
58921f75f7ad,519924,173924,2013,1
58a280f470b6,519539,171672,2014,3
58b10326798d,520725,172097,2017,45
58ccb85ae0af,521201,174165,2014,1
58db40a6b14d,518768,173958,2014,1
58e60636380e,519146,170899,2017,2
58fdebaeb01c,521345,172346,2020,1
58fe66f9b21c,519790,171770,2016,1
5906858f94e8,519110,171001,2019,5
5912d26e5e46,520240,172735,2015,1
5921c97e94be,519483,171045,2013,8
5924156850e0,521014,173674,2013,1
5932eec71cab,520946,172197,2016,32
596dbb98cc5e,520074,173416,2017,18
59812dfa8f73,519806,172047,2019,2
598efdc95de7,519421,173789,2020,2
59a3d0a0e285,519923,173465,2020,17
59a817e84a55,518711,173406,2016,8
59a8dd1df478,519664,171712,2016,1
59b3e56f4051,519190,170782,2017,1
59cc32b56130,521067,172443,2018,8
59d4306cd635,519753,172042,2018,1
59d8be0137b8,520007,171422,2013,1
59df52531dbd,520221,171859,2020,1
59e09defbd70,518527,173626,2020,5
5a132b1a9060,520271,173281,2016,4
5a20eecfcd74,519070,172728,2014,2
5a214f03d45d,519082,170890,2015,17
5a26ab42a7c0,520237,174438,2014,3
5a3009aea986,520278,173211,2018,22
5a4da1117f1b,519638,172714,2014,2
5a56ea4b83c7,521259,173630,2018,1
5a7107b2f276,519852,171367,2014,1
5a775844a648,518917,171535,2013,3
5a8508b8a16a,519358,172575,2019,16
5a8adc081499,519470,173492,2018,6
5a956bfa5d5a,518675,172795,2020,2
5aa4c0c1b96f,520757,172227,2020,2
5aaa944afc26,519942,174049,2014,4
5aaebdbe6518,519538,172689,2019,5
5aaf39c62c14,520709,172162,2018,41
5aafa1611419,519437,173626,2016,6
5ab0ac9a6b6a,519538,173472,2018,6
5ab2a4436982,520112,173531,2014,11
5acc7be3c42e,520284,174486,2014,1
5ad07a386ef3,519570,173482,2015,4
5ad64cdbbfd7,519858,170977,2015,36
5aec1f5c26ff,520803,172163,2018,49
5aee74aa1123,520641,174061,2013,2
5b2efeed6336,519125,170836,2014,4
5b31b8b74b6c,519927,174070,2013,4
5b3a8a1100eb,519349,171055,2015,36
5b3f580f2295,519544,172577,2015,4
5b433b289c06,518952,171923,2016,1
5b5de20a3967,521251,173442,2020,5
5b77ee098f28,519288,172024,2018,23
5b7ecefcad07,519746,173890,2020,8
5b93ab6e5630,519893,171023,2015,47
5ba20e133c49,519184,172767,2014,1
5babff76a88a,519469,173078,2013,2
5bb461c743f8,519444,173647,2019,2
5bb696e1fbe0,520252,171508,2015,5
5bd2a42e1934,519495,172029,2014,1
5bd5e6f02594,520414,174436,2014,4
5be7e138f4b8,519462,173504,2015,5
5bf07c92a5c7,519680,171989,2019,3
5bf1aae56012,519767,172039,2018,1
5bfa62b5bc4a,518928,171819,2015,2
5c11e5a50528,520648,174029,2015,3
5c1962c86c7b,519356,172549,2018,22
5c2bc4e8151c,521273,172840,2016,6
5c4bd9710b58,521098,172339,2014,1
5c50c37d7d6b,521108,172270,2015,6
5c564d6ad9d6,519526,172637,2018,4
5c5a5e0c68d3,519320,170510,2014,1
5c9620ab72e9,518519,172840,2015,38
5ca2b9318b3d,519080,171644,2019,3
5ca5580c464c,520017,171305,2020,1
5cab2db7024c,519548,171197,2014,7
5cac00aae7f8,519007,171263,2013,1
5cb6d5b32453,520177,171483,2020,4
5ccc0a8a1700,520824,172170,2018,9
5cd052f4e568,520016,173408,2018,1
5cd794ee2f86,519189,170779,2019,1
5cd85e443552,521517,172511,2013,2
5cdaee9b3db6,519611,171126,2016,28
5ce63c26f48b,521172,172405,2015,3
5cee76117050,520436,173203,2016,13
5cef81b7ede3,520020,172681,2018,21
5cefa1dd2e6d,521067,173432,2014,1
5cf5513a537c,519866,173298,2020,4
5cfe2d2cb7d9,519063,170963,2017,1
5d0948d193cd,520990,172275,2016,50
5d0a1cb1db26,519766,170921,2019,2
5d1162b1c8b0,518945,173808,2020,8
5d14531cea06,520284,171978,2015,1
5d152e5ce4e2,520756,174208,2019,16
5d415b34896b,519009,172537,2020,2
5d45251e374f,520042,171595,2020,6
5d4c13bd7c7c,519793,171856,2015,3
5d4ec20da174,520213,171602,2015,29
5d4ed0f8ea1d,519185,172755,2019,3
5d50b4b88ebc,520727,172187,2018,27
5d518086f1bf,519196,170735,2017,1
5d6336296c64,519628,171005,2020,4
5d6457952dce,519156,171797,2016,3
5d68f76712c7,521194,172391,2014,1
5d82aedcd289,520110,173456,2017,27
5d836823a953,520696,173526,2017,15
5d88efc53ebb,518850,172564,2019,4
5d8abbc50d8a,520998,174088,2013,3
5d8be2b1edab,520481,171652,2015,4
5d9845f74627,519068,171020,2017,1
5dbd00f25c98,519104,172076,2017,4
5dc903960fdf,520563,174077,2013,1
5dd263b02496,519937,174220,2013,2
5defe8e59e7b,519992,173943,2014,1
5df3c30ff03c,519960,171950,2017,2
5df785f3c298,519856,171877,2015,1
5df9baa6dc08,520203,172849,2014,30
5dfbf5327df8,519979,171364,2020,1
5dfe0bba5998,519447,173500,2020,6
5e10446f70cb,519876,171334,2014,3
5e26a1560fea,519494,174401,2020,3
5e4585e7d4a7,520349,173412,2017,50
5e45edab8e9d,521279,172608,2016,7
5e6b921cf3b3,520771,174417,2014,2
5e7997df4f15,519738,171057,2013,2
5e7c621af759,519200,172676,2018,1
5e96c2f6b0a3,519395,173700,2018,16
5e9769115b34,519327,172846,2020,15
5e9b4b1b2fba,521111,172394,2016,15
5e9ce18420a4,519735,171515,2014,2
5ea068cc1534,520222,172718,2014,1
5ea9d546739b,521386,173342,2016,2
5eadaef661cb,520509,173746,2015,14
5eb8a464ce6c,520302,172722,2016,3
5ebaec72dfe7,519185,171159,2015,10
5ebb0c9caaaf,519259,170484,2013,2
5ecb4c16fa8e,519021,171121,2020,1
5edff93d132b,519836,173846,2014,2
5ee357b74973,519211,170617,2014,2
5ee8a2c3fad5,520024,172420,2019,6
5f1ec7562075,520063,174411,2020,3
5f2a51560543,521300,172898,2020,1
5f2cce25143f,520008,172727,2016,6
5f34a7af48c0,519143,171313,2014,1
5f38740e7447,519110,172547,2015,1
5f440ce458f4,519631,170776,2013,4
5f5abcec5f9d,520189,172707,2014,1
5f8f8ffd0384,519501,171119,2013,1
5f911697f434,521106,172312,2019,2
5f9dfdc9575e,520139,172628,2018,6
5fa87a5573af,519054,171304,2015,2
5fae06e7a9a2,520496,171697,2015,1
5fbbfe4b0258,521081,174270,2013,4
5fbc089098b2,518662,172561,2020,8
5fbedd6d3a3d,521385,173415,2014,1
5fc88401ff8f,518409,173016,2013,9
5fcebac4aa60,521272,173261,2014,17
5fe338695d6d,519097,171454,2013,4
5fe421f34865,519986,171955,2016,1
5fe8b1e757ee,520386,173455,2019,28
5fe993fc0e21,519806,173914,2014,25
5fec513fdfdb,519442,173430,2016,1
5ff23e53ea70,518802,172658,2019,12
60182b85890a,519633,173313,2016,5
601c0f3f5e49,519127,171542,2013,2
601cde544c90,519787,172991,2015,6
6020768ccc8f,519991,171243,2020,1
6024cf4bcaa7,519876,170991,2015,6
602668a6ef8c,519608,171126,2014,8
602829c83f4d,520976,172236,2016,9
6028bc28479c,521187,173137,2015,2
602a9228cf3e,519821,171208,2014,3
602e66f23b70,519923,173861,2013,7
603c3353aa11,519254,170702,2014,13
603d36d0ec8d,518680,172390,2015,6
6055a7e6b2c2,518797,171928,2014,4
6070922d8ade,518901,172317,2020,4
6071638c1f15,519406,172554,2018,6
60772577b398,521144,173364,2020,7
607b8105250d,521193,172394,2016,3
609631c39db7,518931,171579,2013,6
60973db478f2,519394,172815,2017,13
60a40c9e4d66,520028,171339,2014,9
60a5ce8a1c01,519292,172782,2015,1
60acc419502f,519162,170766,2017,1
60c222a08cc1,520197,174260,2014,2
60c362c1f0d7,520758,174227,2014,3
60cae84de357,519806,171565,2014,4
60da4143de3d,520598,174076,2013,3
60e1128dc932,519253,170718,2014,2
60e187df6472,521002,173546,2020,48
60e656826667,519075,172174,2018,1
60ec60ab9ab7,519308,172787,2015,2
610340ac3509,520999,173636,2020,5
61034feaa2b7,519508,172565,2017,3
610683e25bda,519346,172844,2015,1
610f3773e322,518654,173558,2020,1
6117980c12e1,519678,171869,2018,2
6119fda5fcf9,519213,170632,2014,1
6120d2525475,519961,171967,2020,2
612c9dcab08a,520141,171476,2014,3
6133f7000dfb,521181,172345,2015,2
614257176813,521386,173966,2015,3
6159f21a2868,520002,171149,2014,7
61685af9ada8,519815,171941,2020,1
6168a3bc0b49,520351,173172,2017,8
6169a27162f2,518428,172756,2015,15
61954e2c770e,519452,172635,2018,1
6198ba3bd7bd,520735,172149,2018,28
61a4c0bb5b57,519925,172169,2018,2
61a5b96ed616,520760,174445,2013,14
61afd04ac360,519532,172752,2013,3
61b04277efd1,520683,174069,2015,2
61b403dbc524,519916,172002,2019,3
61b772c88408,518963,172091,2017,6
61c3cc8ce611,519940,174030,2014,1
61c871630bb8,520105,174468,2013,3
61cf1c061ee2,520678,173528,2017,19
61d71a4753fc,519822,171470,2020,2
61d964b79f51,519769,173856,2020,3
61e2740de39a,520616,174089,2013,7
6202fc47df59,521310,173063,2015,5
6205bc50d083,519663,172889,2014,4
621ad4113f58,518998,171222,2014,6
621ae19ebdc6,519021,171125,2014,11
622211441708,521294,172456,2014,3
62250b49fadb,518669,172623,2020,2
623ce5eac2a2,520283,171642,2019,23
6250efb00caa,519980,173529,2020,3
626b422cae3d,521248,172854,2017,11
6278f5b5ff32,519381,172861,2015,1
62822bce15bf,520440,172735,2014,1
62877cebf48f,521036,173559,2018,1
629a332529ac,519769,173469,2020,1
62a75e194de2,519525,173474,2020,6
62b516995744,520659,172602,2013,1
62c751b0c742,518916,171783,2014,4
62d0a54f381c,520301,171556,2020,3
62d53e78d671,518686,172526,2015,3
62dbce10e529,518429,172750,2015,17
62e5b1aaf8b6,520605,173364,2018,6
62ec93cb9c54,520071,174399,2013,10
62f0522f97fd,520974,172253,2016,8
62f68d32357c,518921,172306,2018,3
62f87d936c7a,519460,173591,2018,24
62f8d8e812e1,519129,172677,2019,11
6306880741ed,521167,173427,2014,2
630b6bc7076c,519492,173370,2019,4
630bcea26029,519583,171162,2016,12
630f8f4d3c9c,519713,172919,2018,6
6321ca9284ec,519535,173472,2018,6
6326205637f2,519685,171868,2014,1
632693fdc9f3,520837,172128,2017,50
6336f0117a69,519625,171215,2015,7
63375a7ea95e,521004,172255,2014,1
634360ea6034,519467,170642,2016,11
634434d1d3bd,518623,173441,2013,1
635183f634b7,519313,172461,2020,4
635e9533e471,519736,171942,2018,1
6377a60350d1,519097,170937,2020,1
638200da85f1,520006,172742,2015,1
639877405079,519042,172216,2017,4
639f9e337ea3,519796,171972,2019,2
63a49f11e4b0,520518,173292,2020,1
63a59aa1a3ba,518544,173578,2014,2
63ae3155ec5c,519576,173451,2014,3
63b4a651b43e,521058,173666,2013,1
63b6fe5abbed,520109,173533,2017,29
63bb23e6291a,520800,172176,2018,12
63bb26148504,519616,171156,2014,4
63c2e674ebf1,519657,173874,2020,4
63c3f35ac032,521178,172328,2015,1
63c5090fffd7,519710,173850,2015,2
63c62071c94c,520095,171777,2015,1
63c687806408,518978,172848,2019,4
63d51a882f00,519719,172034,2015,2
63d5f21a00fa,520217,174290,2014,19
63d69ff4da94,519447,173426,2018,14
63efd93476d3,520629,174131,2013,2
63f2067e359d,519890,173400,2015,2
64002f4d242a,521120,173097,2018,12
640afa44ca67,519985,173269,2014,4
640c6c463945,519014,174226,2014,1
640f687c2fea,520510,174114,2013,2
641c2efe09d4,519063,171059,2017,1
641f00d46fb5,521046,173592,2018,4
6427453aafe8,519915,171379,2014,1
642de84c9bfe,518493,172834,2015,49
64373d4971cd,520661,172918,2014,2
643827190268,520005,171657,2015,1
64388d290ac8,521286,172859,2020,4
6439f59694e0,519526,173068,2015,6
643c87490ee1,520109,174405,2020,6
643dfeef72ca,519625,173470,2018,12
64453de0b9da,519111,173781,2014,3
6448c98c47ce,518604,173188,2019,4
645e81ee9cde,519534,173686,2017,2
646538ffd2e3,520805,174294,2014,11
647652a3b689,519924,173856,2013,2
6477733bf9a3,520821,174409,2013,1
6482581affa5,521100,172368,2016,1
648e843cbfa5,519520,172693,2015,7
6495ba76f6ca,519770,173969,2014,2
64a491bfc0f6,520848,174308,2013,11
64af076d34b5,521147,173085,2015,1
64bc968eeff4,519017,172194,2017,16
64d3460f578c,520028,172689,2018,8
64d5106f2715,520085,171497,2015,62
64e623bef450,520253,171520,2015,3
64e69ae13e42,518890,172406,2016,15
64ec6fdcf384,521109,172304,2014,1
64ff7e9edd29,520268,172695,2016,2
650f14352082,519605,171008,2013,2
6538447ecaf6,519212,172313,2016,5
654194bb0265,519773,171980,2014,1
65497aad0db3,518607,172770,2020,2
655909205343,519013,171195,2013,3
6559d08cf065,518990,172434,2014,3
655d0d994d32,521280,172700,2015,2
656323e52e4f,519418,173787,2015,2
65667192fd03,521125,173563,2019,5
656aa601a7c0,519487,173380,2019,11
65762b8ccf15,519500,173650,2015,1
6586f7a70295,521346,173364,2018,1
65871cf64fb7,519955,173298,2014,3
658ba48e779e,519246,171937,2017,17
65926f5305d1,520672,172597,2014,7
6592c49568c8,520929,172761,2014,3
6592e141c54f,520625,174113,2013,18
6597dfcf94c2,521168,173262,2014,2
65985deeb8a5,518950,171329,2013,8
65b248ce0405,519855,171392,2016,1
65b39a98ca13,521277,172599,2016,4
65bae3735e71,518584,173795,2013,1
65bb212a03ea,521238,172527,2016,11
65c572ee0f83,520145,174200,2020,2
65cb634ef6ed,519915,171814,2016,1
65f2593f1258,519427,173776,2015,1
66198503532e,519539,171662,2017,4
6620740791aa,520224,172720,2015,1
6626a1ca4090,519468,173386,2013,2
662a2925017d,520183,173324,2015,1
662b5ed7fcf6,519085,171641,2015,2
66431f17562f,520804,174419,2019,8
664bf7a50708,520968,174294,2014,2
66500584a6f9,519654,171717,2014,2
665d7552c2a0,519288,172785,2015,2
666942e4b0eb,520882,172403,2014,2
6680b4d958ed,519743,171497,2014,3
668fb9e26ca0,520101,174410,2013,1
6694b82ec345,520537,173509,2020,3
66a28047b180,519933,172241,2020,1
66b5629e3097,520205,174303,2014,13
66b7a89c6e62,519727,173980,2014,2
66c5548e762c,519503,173807,2014,1
66cf05f91fb3,519463,173503,2018,4
66d133b23fb1,519859,171710,2015,1
66e1d3685617,519711,171381,2016,5
66e41bef0848,519804,171830,2020,2
66eaae9a91a8,519632,171124,2014,3
67094762f62f,520105,172640,2018,12
671502a22489,521061,172253,2015,2
6728ed33a65d,520822,172212,2017,17
672cbbab96c7,520193,174363,2014,6
6736426d5081,520402,173188,2016,2
67393b43e87a,520060,173303,2015,4
6743208af91d,519213,173060,2015,1
67485d4f6815,519749,171335,2014,2
674b960ec514,519966,173889,2019,4
6764ae0572bc,519530,171917,2014,4
676798f69532,521188,173252,2014,1
676ba399a7e8,519917,173404,2018,2
676f910411f3,519792,172030,2018,2
67794325a62d,519885,171701,2020,1
6784fa28ed2c,519542,174411,2013,4
678d3d692b0c,520109,172574,2015,8
679c6d3b0424,519280,172699,2019,56
679ed2a21fa8,519989,173348,2018,1
67ab4e20b026,518416,172755,2018,3
67b3298769e6,519428,170785,2014,3
67d22bdd7598,519435,173424,2018,6
67d5842e6731,519926,172388,2019,8
67e471e7012f,519633,171475,2020,4
67e7ffc91891,520119,172582,2019,10
67e8524bf932,520260,174343,2014,42
67ee1ee540d6,522018,173163,2016,3
6809128da897,518824,173521,2017,22
682267b092ff,518691,173394,2017,2
6825a1a181d3,519815,171923,2020,3
68306c5a4382,519788,172042,2015,5
684a05881ed0,520240,172662,2014,1
684fb6e169f7,519740,172046,2015,1
685d0cddd699,520709,173104,2020,3
68627cf033d2,520596,173297,2015,1
68957334ed83,519158,171187,2013,4
68a10fce300a,519472,173369,2019,6
68a64e5cc992,520591,174134,2020,4
68acf5c34b8b,518657,172482,2015,1
68c620295bb1,518571,173083,2013,2
68cf0bc67623,518713,172600,2019,3
68cf88c568ee,520815,174438,2020,9
68d840eb702d,521366,173093,2018,4
68e133c65445,520031,174072,2013,1
68e159866131,519779,173890,2018,1
68eaa007943e,519469,173388,2019,8
68ecb078ed23,518756,172448,2016,1
68efe35060fe,519115,174303,2013,19
68f5b4146b5d,519788,171362,2020,2
68f604d823f4,518705,172670,2014,2
6904f7fc93d4,519560,171950,2015,4
690b48b399fe,520114,171499,2015,7
690cb121e4a2,519069,171029,2019,3
690d68e5a39d,518844,172743,2019,26
692867c11253,520220,172705,2014,1
693f1f150420,520133,172552,2015,8
694d6b37abb3,519401,172850,2015,1
695fcec701f1,519935,173290,2018,7
696f7a305007,519046,171756,2018,5
69702995f7d6,520286,173222,2018,10
6981ffc44479,518905,171874,2016,4
698cbdc3d366,519706,172982,2018,54
699900e0e40d,521172,174056,2014,1
699c10513744,519963,174420,2020,1
69a1ecba8455,518884,171525,2015,4
69a2b76b69b4,521055,172959,2017,4
69a5f5d79e2b,519550,171088,2014,3
69ad5ba1cb84,519603,171679,2013,1
69b474198c64,518774,173530,2014,1
